124,0.005358922
125,0.0092070205
126,0.009269458
127,0.010511975
128,0.00460421
129,0.0056832386
130,0.0037130914
131,0.003966104
132,0.008162035
133,0.0022161386
134,0.0014715318
135,0.007207501
136,0.007255841
137,0.008815344
138,0.0067281863
139,0.011407922
140,0.010694247
141,0.0027149871
142,0.008823212
143,0.010043457
144,0.0061255964
145,0.005191027
146,0.0053001614
147,0.005803124
148,0.0054850285
149,0.008063116
150,0.015294665
151,0.003655657
152,0.008286241
153,0.0020486587
154,0.00901055
155,0.00862615
156,0.0035615065
157,0.0043955804
158,0.002794371
159,0.0051522944
160,0.009949416
161,0.00598742
162,0.008958025
163,0.011812727
164,0.009886253
165,0.008584952
166,0.008568098
167,0.007815891
168,0.015562145
169,0.0060709026
170,0.001465007
171,0.011032001
172,0.003191826
173,0.012345679
174,0.011218499
175,0.013097398
176,0.0077959644
177,0.007973742
178,0.007942806
179,0.0053806114
180,0.009433545
181,0.016559646
182,0.0032195451
183,0.011338621
184,0.004579027
185,0.009097723
186,0.003849829
187,0.008978492
188,0.015291129
189,0.0034628375
190,0.008783648
191,0.0047737993
192,0.0020736302
193,0.010124402
194,0.00891058
195,0.009187829
196,0.007579217
197,0.0038446353
198,0.0029277815
199,0.0074588903
200,0.004218311
201,0.008829253
202,0.0038072828
203,0.010671312
204,0.008020178
205,0.007560648
206,0.005705013
207,0.00225456
208,0.0019853637
209,0.007768141
210,0.011222602
211,0.013969872
212,0.011756798
213,0.014128255
214,0.009761847
215,0.005095396
216,0.007746836
217,0.012753274
218,0.017527647
219,0.013432991
220,0.014132144
221,0.023842141
222,0.01564327
223,0.0056107477
224,0.016661689
225,0.012467425
226,0.00520379
227,0.011744006
228,0.011188179
229,0.01336431
230,0.007940315
231,0.0047000432
232,0.011847939
233,0.009844581
234,0.005555521
235,0.0161094
236,0.012880269
237,0.013119585
238,0.004415209
239,0.008583174
240,0.0077816593
241,0.014302337
242,0.01554371
243,0.011734246
244,0.008091288
245,0.009457937
246,0.008007499
247,0.007233183
248,0.0124603305
249,0.0073782196
250,0.012020778
251,0.00956526
252,0.005602205
253,0.0058946935
254,0.005009834
255,0.019366892
256,0.010133047
257,0.0067202807
258,0.008990488
259,0.0019532251
260,0.007827133
261,0.013552235
262,0.01227916
263,0.010672921
264,0.010789098
265,0.010999303
266,0.0080988435
267,0.013631642
268,0.0037250128
269,0.0015624317
270,0.0073881834
271,0.005148628
272,0.011661909
273,0.013392968
274,0.011246802
275,0.0074876705
276,0.007923653
277,0.008572742
278,0.0045189424
279,0.008452251
280,0.014595797
281,0.013635662
282,0.014238191
283,0.01308186
284,0.015027802
285,0.016820509
286,0.013049459
287,0.010975851
288,0.0053022415
289,0.010376666
290,0.01555509
291,0.0046973852
292,0.011829872
293,0.015410024
294,0.012884246
295,0.010975685
296,0.0055601224
297,0.0026636089
298,0.0181483
299,0.016219761
300,0.006093517
301,0.012820929
302,0.008145279
303,0.015945325
304,0.008903999
305,0.011508666
306,0.015061584
307,0.006520577
308,0.0091839135
309,0.004066834
310,0.014117776
311,0.006025633
312,0.015397692
313,0.0075785443
314,0.014579914
315,0.008123048
316,0.009438767
317,0.006400428
318,0.0052041914
319,0.018061383
320,0.006679044
321,0.01660854
322,0.015013231
323,0.007029106
324,0.009216348
325,0.016117802
326,0.011194406
327,0.004106865
328,0.010928052
329,0.009836503
330,0.008623615
331,0.010645758
332,0.0044660214
333,0.014992904
334,0.0050707487
335,0.011816569
336,0.01203578
337,0.009133582
338,0.0037658464
339,0.004324498
340,0.0065218303
341,0.00990864
342,0.006332665
343,0.016241722
344,0.00863464
345,0.006954909
346,0.009577381
347,0.012767134
348,0.019747935
349,0.0102488985
350,0.011342768
351,0.014312421
352,0.01833275
353,0.0056855017
354,0.0072912015
355,0.012869308
356,0.0063470355
357,0.010586871
358,0.006296193
359,0.01809683
360,0.008622556
361,0.009020547
362,0.008342583
363,0.012935961
364,0.009720162
365,0.01369658
366,0.009410562
367,0.016489074
368,0.009512298
369,0.012594459
370,0.0024623338
371,0.008137669
372,0.011536026
373,0.01701426
374,0.009851895
375,0.023283724
376,0.013409536
377,0.01484494
378,0.01366723
379,0.011759473
380,0.004288951
381,0.007019843
382,0.018687582
383,0.01301774
384,0.00578532
385,0.02218705
386,0.011280246
387,0.00993867
388,0.009480851
389,0.009155163
390,0.010562283
391,0.014535999
392,0.0057797297
393,0.0052189967
394,0.0058491994
395,0.0014275066
396,0.012159886
397,0.007067409
398,0.011891849
399,0.010995962
400,0.013183354
401,0.010371732
402,0.013228152
403,0.006569266
404,0.0074835084
405,0.00912971
406,0.009706088
407,0.004345753
408,0.0050783097
409,0.011363547
410,0.008153096
411,0.008816905
412,0.0077104573
413,0.0065455846
414,0.010831341
415,0.0044463766
416,0.011196771
417,0.00775175
418,0.014082986
419,0.0025644968
420,0.016729826
421,0.011330379
422,0.0088507105
423,0.008455787
424,0.0026803357
425,0.009293966
426,0.015614108
427,0.011745772
428,0.01406952
429,0.009867897
430,0.01026543
431,0.019871973
432,0.012070967
433,0.015215343
434,0.0072867223
435,0.015089107
436,0.008612173
437,0.00995552
1,0.12153655
2,0.104982674
3,0.06966408
4,0.020098355
5,0.104828596
6,0.0454026
7,0.009275134
8,0.023506805
9,0.028780937
10,0.023154072
11,0.012925133
12,0.004600739
13,0.02186837
14,0.015532593
15,0.004392359
16,0.0087143425
17,0.0134050725
18,0.011629133
19,0.0071261413
20,0.0041188365
21,0.0070868703
22,0.008486386
23,0.0042550047
24,0.0026895462
25,0.0045322934
26,0.0071263365
27,0.0047509717
28,0.008859124
29,0.0042482386
30,0.0017714154
31,0.006025531
32,0.001796291
33,0.004585085
34,0.0053098523
35,0.005746056
36,0.005992978
37,0.007701638
38,0.0014930175
39,0.0025273035
40,0.0037213934
41,0.0058126673
42,0.0041621635
43,0.0035441532
44,0.0020193541
45,0.007008173
46,0.0036295797
47,0.005251957
48,0.0016573215
49,0.007655534
50,0.007201991
51,0.002004954
52,0.001812137
53,0.0018567352
54,0.00092129334
55,0.0054868646
56,0.003492135
57,0.0017157157
58,0.002652351
59,0.001326134
60,0.005095466
61,0.0047412463
62,0.0013977273
63,0.0041712816
64,0.004133679
65,0.0013750334
66,0.008877919
67,0.0014494703
68,0.006845059
69,0.0073699174
70,0.008677537
71,0.0051164133
72,0.0077058775
73,0.0031541302
74,0.005844457
75,0.002744455
76,0.004997083
77,0.0016160979
78,0.005410292
79,0.0024923496
80,0.0019038673
81,0.0058838474
82,0.0056112874
83,0.0022845827
84,0.0053715473
85,0.006491949
86,0.008558329
87,0.004874839
88,0.002889732
89,0.006014334
90,0.001676693
91,0.0014122233
92,0.0023144009
93,0.005466273
94,0.0041902736
95,0.012715806
96,0.0073471465
97,0.00790132
98,0.004447866
99,0.0015653782
100,0.0087782
101,0.009769816
102,0.0019695892
103,0.0022529415
104,0.0014337538
105,0.007961523
106,0.008208502
107,0.0037878745
108,0.004440465
109,0.008883668
110,0.0047739325
111,0.0057437345
112,0.0046176002
113,0.008449178
114,0.0017108414
115,0.0073422627
116,0.0063646412
117,0.0027021368
118,0.005219326
119,0.0032315648
120,0.0048996643
121,0.0071487194
122,0.009910354
123,0.009166535
124,0.005941728
125,0.0061283177
126,0.0060242116
127,0.0054026553
128,0.003555762
129,0.0059857043
130,0.0030121212
131,0.00661105
132,0.0033438206
133,0.003195013
134,0.00955625
135,0.009344399
136,0.0026351085
137,0.0037648333
138,0.003737556
139,0.0038421503
140,0.0062875585
141,0.009251766
142,0.0015651687
143,0.005507092
144,0.004446644
145,0.0043589086
146,0.0056768702
147,0.0018905972
148,0.0017279353
149,0.011016992
150,0.0022459365
151,0.0065407986
152,0.007775815
153,0.0034496319
154,0.0061587915
155,0.0065168813
156,0.0022493363
157,0.0011323723
158,0.005083345
159,0.0054436647
160,0.005689267
161,0.007457259
162,0.0052372003
163,0.008667281
164,0.008834355
165,0.0075882515
166,0.0044031646
167,0.005128843
168,0.008078225
169,0.0048963763
170,0.0044383206
171,0.0017782764
172,0.001174259
173,0.0055509703
174,0.008050651
175,0.0021577368
176,0.007285188
177,0.005265775
178,0.0022402247
179,0.0056774565
180,0.004427097
181,0.0023295819
182,0.0011456268
183,0.004026417
184,0.005573176
185,0.0021933538
186,0.0009421635
187,0.0014569899
188,0.0016230601
189,0.0035530408
190,0.0066484315
191,0.004655867
192,0.008036902
193,0.0016441719
194,0.0057436707
195,0.004591529
196,0.0010360015
197,0.001841055
198,0.0052351844
199,0.0053298306
200,0.0011105577
201,0.0015998721
202,0.0048566083
203,0.015334804
204,0.0045566936
205,0.0060848976
206,0.006166538
207,0.004663304
208,0.005724253
209,0.004479171
210,0.00782031
211,0.00205313
212,0.008077034
213,0.006809675
214,0.0018399446
215,0.006410597
216,0.0016894453
217,0.0016800985
